CUSTOMER_NUMBER,CLIENT_SEX,STAFF_VIB,Age,net_lending,net_ca,net_td,avg_act,avg_trans,ytd_creditcard,open_creditcard,ytd_debitcard,open_debitcard
482354,M,N,31,367048000,101027.93,0,0,0,0,0,0,0
111949,M,N,40,292856000,1170140,0,0,0,0,0,0,0
329368,M,N,27,352718,0,0,0,0,1,1,0,0
215106,M,N,31,0,0,0,0,0,1,0,0,0
734845,M,N,41,0,136766.67,0,0,0,0,0,0,0
936416,F,N,29,340000000,809266.67,0,0,0,0,0,0,0
168780,M,N,30,0,0,0,0,0,1,1,0,0
941823,M,N,26,0,84166.67,0,0,0,0,0,1,1
772628,M,N,57,250000000,282241.73,0,0,0,0,0,0,0
850966,F,N,47,1679761000,9536980.57,0,0,0,0,0,0,0
329779,F,N,28,590000000,440505.33,0,0,0,0,0,0,0
221379,F,N,28,0,0,0,0,0,1,1,0,0
731267,M,N,24,0,731624,0,0,0,0,0,1,1
92804,M,N,37,296875000,4213828.27,0,0,0,0,0,0,0
231794,F,N,22,0,910950.29,0,0,0,0,0,1,0
352769,M,N,22,0,239226.2,0,0,0,0,0,1,1
282139,M,N,48,386666000,1779119.03,0,0,0,0,0,0,0
311313,M,N,61,0,158174.56,0,0,0,0,0,0,0
726950,M,N,42,0,71200,0,0,0,0,0,0,0
582304,F,N,26,0,0,0,0,0,0,0,1,1
674422,M,N,31,12653374,0,0,0,0,1,1,0,0
987113,M,N,35,-16009799,0,0,0,0,2,0,0,0
166476,F,N,28,0,2876394,0,0,0,0,0,1,1
512739,F,N,22,0,138266.67,0,0,0,0,0,1,1
706134,M,N,30,3215652,0,0,0,0,1,1,0,0
79811,F,N,30,436331000,467346.03,0,0,0,0,0,0,0
226255,M,N,27,418786000,17565865.67,0,0,0,0,0,0,0
940114,M,N,26,491667000,100593,0,0,0,0,0,0,0
564392,M,N,28,0,0,0,0,0,1,0,0,0
772851,M,N,32,-13800000,86893.66,0,0,0,0,0,0,0
223069,F,N,34,0,966739.43,0,0,14,0,0,1,1
333087,F,N,55,0,0,0,0,0,0,0,0,0
451616,M,N,37,319816667,8812883.47,0,0,0,0,0,0,0
403354,M,N,20,0,85716.67,0,0,0,0,0,1,1
90959,F,N,29,32185250,0,0,0,0,1,1,0,0
214641,F,N,24,0,625478.9,0,0,0,0,0,1,1
676160,F,N,23,0,1950860,0,0,0,0,0,1,1
683007,M,N,24,718000000,415830,0,0,0,0,0,0,0
277868,M,N,35,0,0,0,0,0,1,1,0,0
345769,F,N,21,0,177491.27,0,0,0,0,0,1,1
629629,F,N,25,0,2282000,0,0,0,0,0,1,1
898202,F,N,57,0,95568,0,0,0,0,0,0,0
704102,M,N,33,0,12766666.67,0,0,0,0,0,1,1
546747,M,N,43,540833000,1344508,0,0,0,0,0,0,0
589588,M,N,23,0,0,0,0,0,0,0,1,1
83502,M,N,33,5793334,0,0,0,0,1,1,0,0
184885,M,N,36,0,228000,0,0,0,0,0,1,1
433293,M,N,42,544000000,76666.67,0,0,0,0,0,0,0
123509,M,N,49,900000000,584531,0,0,0,0,0,0,0
497073,F,N,37,-33480000,64016.93,0,0,0,0,0,0,0
466877,M,N,30,285000000,718177.27,0,0,0,0,0,0,0
447106,M,N,24,0,0,0,0,0,0,0,0,0
351961,F,N,36,13320000,0,0,0,0,1,1,0,0
298320,M,N,27,18740000,0,0,0,0,1,1,0,0
499494,F,N,37,6949340,0,0,0,0,1,1,0,0
820919,F,N,40,0,5657000,0,0,0,0,0,1,1
365845,F,N,48,0,200000,0,0,0,0,0,1,1
372219,F,N,22,0,0,0,0,0,0,0,0,0
603515,F,N,19,0,286333.33,0,0,0,0,0,1,1
974248,M,N,26,-2110000,0,0,0,0,1,0,0,0
360973,M,N,32,198770000,187442.53,0,0,0,0,0,0,0
646081,M,N,35,0,1492963.71,0,0,0,0,0,1,0
676811,F,N,20,0,77419.35,0,0,0,0,0,1,0
438706,F,N,36,87275000,0,0,0,0,2,2,0,0
152262,F,N,25,555055,0,0,0,0,1,1,0,0
586660,M,N,29,21500000,0,0,0,0,1,1,0,0
262920,F,N,25,0,1436299.87,0,0,0,0,0,2,2
110316,M,N,19,0,160625.13,0,0,0,0,0,1,1
949849,M,N,28,0,431384.35,0,0,0,0,0,1,0
252934,M,N,42,510000000,1625933.33,0,0,0,0,0,0,0
488149,F,N,27,0,10923824.33,0,0,0,0,0,1,1
725765,M,N,37,674800,0,0,0,0,1,1,0,0
44740,M,N,29,0,0,0,0,0,1,1,0,0
732256,M,N,21,0,571159.67,0,0,0,0,0,1,1
422546,M,N,24,0,3356769.33,0,0,0,0,0,1,1
115077,F,N,40,425520000,1341975.4,0,0,0,0,0,0,0
988812,F,N,22,17598149,0,0,0,0,1,1,0,0
718085,M,N,27,-22750000,2412647.37,0,0,0,0,0,1,0
48143,F,N,27,0,-1429672.97,0,0,0,0,0,1,0
527501,F,N,49,290000000,157116.67,0,0,0,0,0,0,0
827741,M,N,28,0,81525.67,0,0,0,0,0,0,0
993843,F,N,37,-21665000,53532.36,0,0,0,0,0,0,0
456676,F,N,63,1200000000,39396160,0,0,0,0,0,0,0
86567,M,N,46,400000000,40755663.87,0,0,0,0,0,0,0
399625,F,N,54,0,66266.67,0,0,0,0,0,0,0
14497,M,N,26,-30000000,21092.56,0,0,0,0,0,0,0
286365,M,N,28,31506152,0,0,0,0,1,1,0,0
142039,F,N,31,0,0,0,0,0,1,0,0,0
231192,M,N,39,590000000,1924225.67,0,0,0,0,0,0,0
53015,M,N,59,280000000,31866.67,0,0,0,0,0,0,0
39450,F,N,22,0,110857,0,0,0,0,0,1,1
533495,F,N,36,5547357,0,0,0,0,1,1,0,0
327141,M,N,43,6411600,380824.8,0,0,0,2,2,2,2
646987,M,N,29,0,93751.67,0,0,0,0,0,1,1
562986,M,N,43,0,20000,0,0,0,0,0,1,1
102738,M,N,26,384760000,433632.27,0,0,0,0,0,0,0
761050,M,N,36,0,0,0,0,0,1,1,0,0
594187,M,N,41,295000000,987545.1,0,0,0,0,0,0,0
299344,M,N,29,-49316560,0,0,0,0,1,0,0,0
826061,M,N,40,-10420000,132684.67,0,0,0,0,0,0,0
73724,M,N,26,0,1168026.67,0,0,0,0,0,1,1
846357,M,N,28,0,54298.93,0,0,0,0,0,1,0
639957,F,N,33,0,0,0,0,0,0,0,0,0
428444,F,N,23,0,612266.67,0,0,0,0,0,1,1
559454,M,N,32,234324000,1840848.2,0,0,0,0,0,0,0
187019,M,N,26,0,37226.67,0,0,0,0,0,0,0
770992,F,N,27,0,0,0,0,0,0,0,1,1
826508,F,N,24,69810824,498951.67,0,0,0,0,0,1,1
881676,M,N,41,-26000000,405439.88,0,0,0,0,0,0,0
994,M,N,49,885000000,1635489,0,0,0,0,0,0,0
695938,F,N,27,0,63333.33,0,0,0,0,0,1,1
97605,M,N,24,0,5200000,0,0,0,0,0,1,1
546435,F,N,26,8457974,0,0,0,0,1,1,0,0
882621,F,N,18,0,127266.67,0,0,0,0,0,1,1
483540,M,N,36,0,0,0,0,0,0,0,0,0
290641,F,N,31,-20835000,405580.2,0,0,0,0,0,0,0
823290,F,N,31,0,253.33,0,0,0,0,0,0,0
118115,M,N,22,0,1020968.97,0,0,0,0,0,1,1
162102,F,N,37,0,33375933.33,0,0,0,0,0,0,0
967770,M,N,19,0,6666.67,0,0,0,0,0,1,1
618440,M,N,37,0,99266.67,0,0,0,0,0,1,1
206419,M,N,39,0,55156.67,0,0,0,0,0,1,0
117745,F,N,34,0,0,0,0,0,0,0,0,0
235217,M,N,27,0,0,0,0,0,0,0,1,1
677467,F,N,41,-23285000,146752.2,0,0,0,0,0,0,0
990426,M,N,50,1196875000,432922.13,0,0,0,0,0,0,0
297807,F,N,23,0,286786.93,0,0,0,0,0,1,1
99411,F,N,23,0,89266.67,0,0,0,0,0,1,1
74476,M,N,24,0,9266.67,0,0,0,0,0,0,0
513787,F,N,22,-11065587,-38738.36,0,0,0,0,0,0,0
908534,F,N,42,0,0,0,0,0,1,1,0,0
105032,M,N,27,658748000,1276888.77,0,0,0,1,1,0,0
524579,F,N,40,0,88266.67,0,0,0,0,0,1,1
85395,F,N,38,655500000,788773.07,0,0,0,0,0,0,0
443555,F,N,34,0,0,0,0,0,1,1,0,0
730435,M,N,26,22940000,0,0,0,0,1,1,0,0
681007,M,N,26,18661553,0,0,0,0,1,0,0,0
302294,F,N,26,-125000000,206666.24,0,0,0,0,0,0,0
190028,M,N,25,0,569297.2,0,0,0,0,0,1,1
407976,F,N,27,280000000,529266.67,0,0,0,0,0,0,0
259989,M,N,31,350000000,179266.67,0,0,0,0,0,0,0
168788,M,N,28,0,100000,0,0,0,0,0,1,1
337832,F,N,32,385714000,783349.27,0,0,0,0,0,0,0
905989,F,N,57,-1200000000,268538.17,0,0,0,0,0,0,0
339594,M,N,31,23057480,0,0,0,0,1,1,1,1
743246,M,N,25,0,300000,0,0,0,0,0,1,1
452309,F,N,31,23660410,0,0,0,0,1,1,0,0
330060,M,N,33,-31250000,245394.29,0,0,0,1,1,0,0
957624,M,N,29,0,0,0,0,0,0,0,1,1
60608,M,N,21,0,202310.53,0,0,0,0,0,1,1
553255,F,N,27,17918633,0,0,0,0,1,0,0,0
381921,M,N,33,-20000000,-73147.94,0,0,0,0,0,0,0
364957,M,N,30,20175130,0,0,0,0,1,0,0,0
552780,M,N,36,483320000,170218.17,0,0,0,0,0,0,0
324470,M,N,57,0,0,0,0,0,0,0,0,0
958689,M,N,57,189995000,328557.8,0,0,0,0,0,0,0
120263,F,N,32,0,0,0,0,0,1,1,0,0
397207,M,N,23,0,657,0,0,0,0,0,0,0
317801,F,N,22,0,5933.33,0,0,0,0,0,1,1
517765,F,N,36,711429000,149142.77,0,0,0,0,0,0,0
705560,M,N,21,0,138386.1,0,0,0,0,0,2,0
124727,F,N,31,0,0,0,0,0,0,0,0,0
71889,M,N,52,0,-4543202.42,0,0,0,0,0,0,0
498194,F,N,39,441675000,277196.4,0,0,0,0,0,0,0
287933,M,N,36,0,100703.2,0,0,0,0,0,0,0
614570,M,N,30,0,0,0,0,0,0,0,0,0
65540,F,N,26,49962530,0,0,0,0,1,1,0,0
831732,M,N,34,600000000,79933.33,0,0,0,0,0,0,0
524232,F,N,34,-12380000,1100949.7,0,0,0,0,0,0,0
42901,F,N,25,0,66266.67,0,0,0,0,0,0,0
944065,M,N,38,0,466266.67,0,0,0,0,0,0,0
264654,M,N,35,510000000,83816.67,0,0,0,0,0,0,0
772075,F,N,26,30000000,0,0,0,0,1,1,0,0
903186,M,N,43,0,0,400000000,0,0,0,0,0,0
49070,M,N,26,0,0,0,0,0,0,0,0,0
375762,M,N,36,-41700000,-315628.04,0,0,0,0,0,1,0
455027,F,N,19,0,748666.67,0,0,0,0,0,1,1
783134,M,N,31,0,0,100060018.3,0,0,0,0,0,0
816620,M,N,24,0,466220.13,0,0,0,0,0,1,1
312569,M,N,49,200000000,192874.63,0,0,0,0,0,0,0
478598,F,N,31,0,0,0,0,0,0,0,1,0
938365,F,N,29,24819887,0,0,0,0,1,0,0,0
255351,F,N,37,0,0,0,0,0,0,0,0,0
396615,M,N,27,0,588266.67,0,0,0,0,0,1,1
204584,M,N,37,-13100000,-154619.9,0,0,0,0,0,0,0
506927,M,N,25,0,0,0,0,0,1,1,0,0
235023,F,N,25,99999872,0,0,0,0,1,1,0,0
16217,F,N,36,0,640760,0,0,0,0,0,1,1
297732,M,N,34,0,0,0,0,0,0,0,1,1
536881,M,N,35,760000000,125933.33,0,0,0,1,1,0,0
364239,M,N,29,17000000,0,0,0,0,1,0,0,0
970821,M,N,27,-661663,0,0,0,0,1,0,0,0
290103,F,N,31,4514606,0,0,0,0,1,1,0,0
270605,M,N,38,0,100000,0,0,0,0,0,0,0
886351,M,N,18,0,0,0,0,0,0,0,0,0
776945,F,N,46,0,0,0,0,0,1,1,0,0
389292,M,N,38,400000000,2627415.47,0,0,0,0,0,0,0
27064,F,N,19,0,3189.03,0,0,0,0,0,1,0
287184,F,N,31,0,93333.33,0,0,0,0,0,0,0
812794,M,N,32,437687500,1918743.13,0,0,0,0,0,0,0
299703,F,N,47,0,69266.67,0,0,0,0,0,0,0
565181,M,N,34,0,588769.47,0,0,0,0,0,1,1
347272,M,N,31,379990000,194237.37,0,0,0,0,0,0,0
896621,F,N,35,0,0,0,0,0,1,1,0,0
646530,M,N,53,291650000,217389.67,0,0,0,0,0,0,0
357994,M,N,62,-36010000,140547.28,0,0,0,0,0,0,0
420996,M,N,29,0,0,0,0,0,0,0,0,0
256280,M,N,37,0,0,0,0,0,0,0,0,0
826175,F,N,19,0,58000,0,0,0,0,0,1,1
742171,M,N,24,58603050,0,0,0,0,1,1,0,0
997073,M,N,30,0,0,0,0,0,1,1,0,0
857781,M,N,53,800000000,90959.87,0,0,0,0,0,0,0
495257,M,N,32,-40000000,1145044.67,0,0,0,0,0,1,0
717712,F,N,25,24045548,0,0,0,0,1,1,0,0
245378,F,N,43,0,192,100000000,0,0,0,0,0,0
692946,M,N,32,56146850,0,0,0,0,1,1,0,0
105512,M,N,42,0,88266.67,0,0,0,0,0,0,0
364979,M,N,39,23113635,0,50000000,0,0,1,1,0,0
44785,M,N,67,400000000,344000,0,0,0,0,0,0,0
4274,M,N,31,4700000000,238266.67,62000000,0,0,0,0,0,0
550180,M,N,31,344170000,530163.87,0,0,0,0,0,0,0
743346,F,N,26,0,0,0,0,0,0,0,0,0
718305,M,N,32,0,0,0,0,0,0,0,1,1
885493,M,N,30,774995000,13320552,0,0,0,0,0,0,0
736789,F,N,43,737500000,852704.27,0,0,0,0,0,0,0
528345,M,N,29,14000000,0,0,0,0,1,1,0,0
778079,M,N,22,0,56539,0,0,0,0,0,1,1
351780,F,N,35,-19600000,462895.82,0,0,0,0,0,0,0
194580,F,N,27,58601268,0,0,0,0,1,0,0,0
52864,M,N,37,0,77266.67,0,0,0,0,0,0,0
859408,M,N,31,0,0,0,0,0,1,1,0,0
361674,M,N,33,46434758,0,0,0,0,1,1,0,0
553738,M,N,24,29499000,0,121248916,0,0,1,1,0,0
300454,F,N,32,0,18070,0,0,0,0,0,2,2
967506,F,N,33,0,767,55278111.1,0,0,0,0,0,0
119911,M,N,19,0,-15153.03,0,0,0,0,0,1,0
680596,M,N,19,0,0,0,0,0,0,0,1,1
739313,F,N,38,0,0,0,0,0,0,0,0,0
293420,M,N,68,0,99266.67,0,0,0,0,0,0,0
725237,F,N,32,0,2450045.83,10042805.47,0,0,0,0,1,1
957175,M,N,73,0,766666.67,0,0,0,0,0,0,0
32241,M,N,26,0,88266.67,0,0,0,0,0,0,0
385535,M,N,28,0,497433.87,0,0,0,0,0,1,1
111420,F,N,24,0,50981052.65,-4838709.68,0,0,0,0,1,0
872404,M,N,32,0,3000,0,0,0,0,0,1,1
777341,M,N,26,16823800,0,0,0,0,1,1,0,0
879622,F,N,23,15300740,0,0,0,0,1,1,0,0
619514,M,N,23,0,657368.93,0,0,0,0,0,1,1
52360,M,N,34,607650,0,0,0,0,1,1,0,0
150545,M,N,21,0,14125.15,0,0,0,0,0,1,0
439555,M,N,31,600000000,66266.67,0,0,0,1,1,0,0
700463,M,N,20,0,104166.67,0,0,0,0,0,2,2
862094,M,N,60,458542000,1391904.93,0,0,0,0,0,0,0
623555,M,N,30,-16500000,0,0,0,0,1,0,0,0
572950,F,N,22,0,3537.2,0,0,0,0,0,1,1
581663,M,N,32,0,0,0,0,0,1,1,0,0
815910,M,N,23,0,4603587.4,0,0,0,0,0,1,1
791056,F,N,28,534720000,121102.2,0,0,0,0,0,0,0
700832,M,N,42,201667000,227439.83,0,0,0,0,0,0,0
872477,M,N,55,0,-42475.27,0,0,0,0,0,0,0
248653,M,N,37,23983734,0,0,0,0,3,3,0,0
769376,M,N,15,0,0,0,0,0,0,0,0,0
437862,M,N,28,0,39648,0,0,0,0,0,1,1
372693,M,N,22,0,88266.67,0,0,0,0,0,0,0
558698,M,N,49,235000000,132850,0,0,0,0,0,0,0
440703,F,N,25,0,201500,0,0,0,0,0,1,1
187515,M,N,18,0,349012.73,0,0,0,0,0,1,1
941079,F,N,30,6796500,0,0,0,0,1,1,0,0
995834,M,N,36,0,0,0,0,0,0,0,0,0
977266,M,N,27,0,0,0,0,0,1,1,0,0
198968,M,N,21,24980000,0,0,0,0,1,1,0,0
834716,M,N,30,-14773190,0,0,0,0,1,0,0,0
680815,M,N,27,-24333330,4130339.92,0,0,0,0,0,0,0
805627,F,N,32,51000000,1775866.67,0,0,0,0,0,0,0
976827,M,N,32,12730278,0,0,0,0,2,2,0,0
409836,M,N,21,0,703333.33,0,0,0,0,0,1,1
508787,F,N,28,0,9266.67,0,0,0,0,0,1,1
874640,F,N,23,0,0,0,0,0,0,0,0,0
311295,F,N,22,0,122498,0,0,0,0,0,1,1
494168,F,N,25,0,68,0,0,0,0,0,1,1
95085,F,N,49,460000000,688266.67,0,0,0,0,0,0,0
898630,F,N,24,0,117433.33,0,0,0,0,0,1,1
420393,M,N,44,0,0,0,0,0,1,1,0,0
69221,M,N,24,0,65556,0,0,0,0,0,1,1
554360,F,N,24,90034393,577501.77,0,0,0,1,1,0,0
414688,F,N,26,0,0,0,0,0,0,0,1,0
68244,F,N,55,-13336000,191849.89,0,0,0,0,0,0,0
916664,M,N,32,337499000,455918.1,0,0,0,0,0,0,0
973832,F,N,24,0,0,0,0,0,0,0,2,2
437022,F,N,42,0,18353333.33,0,0,0,0,0,1,1
779182,F,N,37,0,13.2,-241935483.9,0,0,0,0,0,0
584668,M,N,28,0,33000,0,0,0,0,0,1,1
836482,F,N,24,350000000,240000,0,0,0,1,1,0,0
536235,F,N,35,79771326,0,0,0,0,1,1,0,0
20731,M,N,36,166458000,37305.4,0,0,0,0,0,0,0
766809,M,N,35,294502000,651860,0,0,0,0,0,0,0
409514,F,N,43,151000000,19266.67,0,0,0,0,0,0,0
333879,M,N,33,0,0,170000000,0,0,0,0,0,0
792652,F,N,19,0,626211.8,0,0,0,0,0,1,1
686390,M,N,64,193334000,194743.27,0,0,0,0,0,0,0
791838,M,N,24,0,465000,0,0,0,0,0,1,1
353849,F,N,39,385714000,744318,0,0,0,0,0,0,0
175344,M,N,39,0,0,301117061.8,0,0,0,0,0,0
236772,F,N,31,489584000,134229.07,0,0,0,0,0,0,0
624690,M,N,30,0,100000,0,0,0,0,0,1,1
592378,F,N,32,674980000,17115819.47,0,0,0,0,0,0,0
921040,F,N,25,26485000,0,0,0,0,1,1,0,0
284068,F,N,27,0,38473.5,0,0,0,0,0,1,1
925200,F,N,24,8495295,0,0,0,0,1,1,0,0
917406,M,N,44,700000000,205479.37,0,0,0,0,0,0,0
905411,M,N,34,890000000,185685.67,0,0,0,1,1,0,0
497726,M,N,35,29770000,0,0,0,0,1,1,0,0
308161,F,N,31,32469143,0,0,0,0,1,1,0,0
569403,F,N,35,0,197126.67,0,0,0,0,0,1,1
879695,M,N,18,0,252898,0,0,0,0,0,1,1
236005,F,N,22,0,0,0,0,0,0,0,0,0
993753,M,N,24,-3216665,0,0,0,0,1,0,0,0
925130,M,N,43,275010000,106481,0,0,0,0,0,0,0
478450,M,N,25,-9026486,-869882.15,0,0,0,1,0,0,0
454755,M,N,27,-25000000,182472.61,0,0,0,0,0,0,0
288891,M,N,28,399000000,932866.67,0,0,0,0,0,1,1
418546,F,N,38,567920000,1761117.67,0,0,0,0,0,0,0
612541,F,N,34,19280500,0,0,0,0,1,1,0,0
692330,M,N,31,0,0,0,0,0,1,1,0,0
883362,F,N,45,0,282600,0,0,0,0,0,1,1
993201,M,N,31,2094637825,275198.27,0,0,0,1,1,0,0
603500,M,N,50,1377400000,1240301,0,0,0,0,0,0,0
309590,M,N,22,0,55266.67,0,0,0,0,0,1,1
255681,F,N,37,560000000,43333.33,0,0,0,0,0,0,0
553401,M,N,29,0,9575313.4,0,0,0,0,0,1,1
560678,M,N,59,0,2440.67,0,0,0,0,0,1,1
185057,F,N,44,820000000,183965.07,0,0,0,0,0,0,0
416250,M,N,39,0,0,0,0,0,1,1,0,0
182757,M,N,35,446250000,995946.57,0,0,0,0,0,0,0
319927,F,N,31,-23180000,172342.94,0,0,0,0,0,0,0
263478,F,N,40,190000000,805933.33,0,0,0,0,0,0,0
562432,M,N,43,447450000,799745.27,0,0,0,0,0,0,0
120414,F,N,29,570000000,608474.23,0,0,0,0,0,0,0
105048,F,N,31,562000000,381900,0,0,0,0,0,0,0
671911,M,N,31,2300000000,9266.67,0,0,0,0,0,0,0
710845,F,N,31,0,0,0,0,0,0,0,1,1
354707,M,N,31,0,100000,0,0,0,0,0,1,0
618290,M,N,30,0,69266.67,0,0,0,0,0,0,0
527486,M,N,28,0,0,0,0,0,1,1,0,0
517962,M,N,47,195833334,263192.47,0,0,0,0,0,0,0
981049,M,N,47,191666000,736928.2,0,0,0,0,0,0,0
974975,M,N,30,-35325000,1423082.22,0,0,0,0,0,0,0
562646,F,N,32,497917000,17411.87,0,0,0,1,1,0,0
968253,M,N,33,46237031,667796,0,0,0,1,1,1,1
480699,F,N,26,-23333335,0,0,0,0,1,0,0,0
102688,F,N,30,209002000,3962370.67,0,0,0,0,0,0,0
619854,M,N,26,14715898,0,0,0,0,1,1,0,0
954724,F,N,27,0,54068.61,0,0,0,0,0,1,1
213835,M,N,28,0,0,0,0,0,0,0,1,1
227578,M,N,21,0,0,0,0,0,0,0,1,1
727875,M,N,64,900000000,206329.4,0,0,0,0,0,0,0
750624,F,N,21,0,304131.13,0,0,0,0,0,1,1
668151,M,N,23,700000,0,0,0,0,1,1,0,0
696855,M,N,60,285000000,485107.27,0,0,0,0,0,0,0
772485,M,N,34,0,3105966.67,0,0,0,0,0,0,0
541373,M,N,41,-23808000,-517468.03,0,0,0,0,0,0,0
464055,M,N,41,-33333332,1914706.39,0,0,0,0,0,1,0
533379,M,N,36,515000000,328433.33,0,0,0,0,0,0,0
533525,F,N,27,70366670,837195.8,0,0,0,0,0,0,0
591622,M,N,34,2386660000,3946557.67,0,0,0,0,0,1,1
34061,F,N,56,0,0,64000000,0,0,0,0,0,0
19662,M,N,39,0,0,0,0,0,2,2,0,0
190565,M,N,36,0,0,0,0,0,1,0,0,0
582553,F,N,23,0,0,0,0,0,1,1,0,0
465786,F,N,32,0,0,0,0,0,1,1,0,0
780815,M,N,22,0,130019,0,0,0,0,0,1,1
210662,F,N,21,0,78800,0,0,0,0,0,1,1
851358,F,N,20,0,0,0,0,0,0,0,0,0
682170,M,N,38,254544800,463310.83,0,0,0,1,1,0,0
527052,M,N,36,0,0,0,0,0,1,1,0,0
459101,M,N,27,0,517742.67,0,0,0,0,0,1,1
506978,F,N,23,0,46666.67,0,0,0,0,0,1,1
565307,F,N,44,5778403,0,0,0,0,1,1,0,0
144760,M,N,19,0,0,0,0,0,0,0,1,1
283514,M,N,20,0,1240058.67,0,0,0,0,0,1,1
258291,M,N,23,3108900,0,100000000,0,0,1,1,0,0
403982,F,N,36,0,12586573.47,110000000,0,0,0,0,0,0
370053,M,N,25,0,1561577.67,0,0,0,0,0,1,1
133061,F,N,39,578571000,657344.53,0,0,0,0,0,1,1
726873,M,N,46,2396450000,313753.6,0,0,0,1,1,0,0
629563,M,N,29,-19710000,2601909.7,0,0,0,1,1,0,0
920226,M,N,24,461885000,1500935.27,0,0,0,0,0,0,0
422712,F,N,39,482144000,503071.67,0,0,0,0,0,0,0
511593,M,N,41,1010000000,6799266.67,0,0,0,0,0,0,0
600482,M,N,40,0,209000,0,0,0,0,0,1,1
991706,M,N,36,795555000,188472.07,0,0,0,0,0,0,0
929297,F,N,38,290000000,180857.37,0,0,0,0,0,0,0
504262,M,N,32,17990493,0,0,0,0,1,0,0,0
677421,M,N,31,-12500000,1454412.49,0,0,0,1,0,0,0
659953,F,N,42,0,28492.48,0,0,0,0,0,0,0
999357,F,N,35,20818543,0,0,0,0,1,1,0,0
972192,F,N,37,0,132000,0,0,0,0,0,0,0
950353,F,N,27,21030865,175233.33,0,0,0,1,1,0,0
35797,M,N,38,60814770,0,0,0,0,1,1,0,0
617970,M,N,21,0,1525578.03,0,0,0,0,0,1,1
333655,F,N,52,-48800000,98902.24,0,0,0,0,0,0,0
645078,M,N,28,21030115,0,0,0,0,1,0,0,0
532664,F,N,28,470000000,57600,0,0,0,0,0,0,0
199566,F,N,26,6736985,0,0,0,0,1,1,0,0
473725,M,N,40,488094000,3915999.93,0,0,0,1,1,0,0
389150,F,N,30,0,361805.67,0,0,0,0,0,1,1
393570,M,N,35,0,66266.67,0,0,0,0,0,1,1
723585,F,N,47,190001000,397947.67,0,0,0,0,0,0,0
120457,M,N,31,593332000,750970.1,0,0,0,0,0,0,0
16462,M,N,24,30651949,0,0,0,0,1,1,0,0
360418,F,N,32,3126000,0,0,0,0,1,1,0,0
779450,F,N,33,0,2598506,755024272.5,0,0,0,0,1,1
497697,M,N,43,269750000,678206.67,0,0,0,0,0,1,1
994623,F,N,27,0,3098566.67,0,0,0,0,0,1,1
700680,F,N,23,0,50000,0,0,0,0,0,1,1
393,M,N,30,11567417,0,0,0,0,1,0,0,0
891782,M,N,38,290000000,1240001.33,0,0,0,0,0,0,0
184814,M,N,26,590001000,271746.67,0,0,0,0,0,0,0
53257,M,N,24,1816200,0,0,0,0,1,1,0,0
80586,F,N,26,0,5370266.67,0,0,0,0,0,1,1
977787,M,N,33,47000000,0,0,0,0,1,1,0,0
20051,F,N,46,0,175154.35,0,0,0,0,0,1,0
228185,M,N,24,0,190760,0,0,0,0,0,1,1
548432,F,N,33,1450000000,199266.67,0,0,0,0,0,0,0
148850,F,N,32,287500002,140324.23,0,0,0,0,0,0,0
453026,M,N,42,533570000,378279.93,0,0,0,0,0,0,0
145783,F,N,42,0,0,0,0,0,0,0,0,0
303257,M,N,19,0,105960,0,0,0,0,0,1,1
810248,M,N,33,790480000,2239803.03,0,0,0,0,0,1,1
51501,M,N,39,0,3000,0,0,0,0,0,1,1
309709,M,N,37,0,0,140000000,0,0,0,0,0,0
16328,F,N,43,500000000,46666.67,0,0,0,0,0,0,0
877994,F,N,50,490562000,347694.73,0,0,0,0,0,0,0
406876,F,N,22,-3175841,0,0,0,0,1,0,0,0
286974,F,N,29,0,0,0,0,0,0,0,0,0
836058,M,N,37,395833000,98455.67,0,0,0,1,1,0,0
740137,F,N,25,0,0,0,0,0,0,0,0,0
759333,F,N,33,45833158,0,0,0,0,1,0,0,0
192901,M,N,36,-55556000,215435.5,0,0,0,1,1,0,0
23076,F,N,54,9825667,0,50000000,0,0,1,1,0,0
990141,M,N,26,0,79266.67,0,0,0,0,0,1,1
702030,F,N,36,553500000,204603,0,0,0,0,0,0,0
534446,F,N,32,816763,0,0,0,0,1,0,0,0
329255,M,N,50,193320000,393035.4,0,0,0,0,0,0,0
163074,F,N,18,0,1493749,0,0,0,0,0,1,1
135871,M,N,40,774998000,2783209,0,0,0,0,0,0,0
116769,M,N,56,0,66266.67,0,0,0,0,0,1,1
263398,M,N,36,-20500000,3617206.6,0,0,0,0,0,0,0
274317,M,N,27,0,0,18000000,0,0,0,0,0,0
881996,M,N,35,0,0,0,0,0,1,1,0,0
906458,M,N,36,4500000,0,0,0,0,1,1,0,0
615938,F,N,24,1491670000,111855.67,0,0,0,0,0,0,0
904639,M,N,36,688000000,112760,0,0,0,0,0,0,0
75298,M,N,28,0,0,0,0,0,0,0,0,0
857634,F,N,31,0,0,0,0,0,0,0,0,0
956308,M,N,24,0,-270049.06,0,0,0,0,0,1,0
47827,M,N,27,542800,0,0,0,0,1,1,0,0
607795,M,N,31,0,0,0,0,0,1,1,0,0
566981,M,N,39,0,170960,0,0,0,0,0,0,0
816745,M,N,34,-52250000,1736654.94,0,0,0,0,0,0,0
389440,M,N,26,4047952,0,0,0,0,1,1,0,0
